Date,Open,High,Low,Close,Volume
12/05/2016,"220.65","221.40","220.42","221.00","67,837,820"
12/02/2016,"219.67","220.25","219.26","219.68","74,840,352"
12/01/2016,"220.73","220.73","219.15","219.57","79,040,484"
11/30/2016,"221.63","221.82","220.31","220.38","113,291,797"
11/29/2016,"220.52","221.44","220.17","220.91","69,886,688"
11/28/2016,"221.16","221.48","220.36","220.48","76,572,516"
11/25/2016,"221.10","221.56","221.01","221.52","37,872,262"
11/23/2016,"219.98","220.76","219.75","220.70","56,620,238"
11/22/2016,"220.51","220.79","219.73","220.58","67,428,961"
11/21/2016,"219.17","220.18","219.00","220.15","72,402,641"
11/18/2016,"219.07","219.27","218.29","218.50","86,265,750"
11/17/2016,"218.05","219.06","217.92","218.99","69,797,195"
11/16/2016,"217.56","218.14","217.42","217.87","65,617,703"
11/15/2016,"217.04","218.28","216.80","218.28","91,652,578"
11/14/2016,"217.03","217.27","215.72","216.59","94,579,984"
11/11/2016,"216.08","216.70","215.32","216.42","100,552,703"
11/10/2016,"217.30","218.31","215.22","216.92","172,113,297"
11/09/2016,"212.37","217.10","212.34","216.38","258,428,984"
11/08/2016,"212.69","214.77","212.38","214.11","106,772,094"
11/07/2016,"211.45","213.19","211.30","213.15","109,794,898"
11/04/2016,"208.91","209.89","208.38","208.55","109,122,094"
11/03/2016,"209.99","210.24","208.46","208.78","88,939,352"
11/02/2016,"210.65","211.10","209.23","209.74","103,330,797"
11/01/2016,"212.93","212.99","209.60","211.01","122,781,797"
10/31/2016,"212.93","213.19","212.36","212.55","61,272,512"
10/28/2016,"213.14","213.93","211.71","212.54","140,623,203"
10/27/2016,"214.58","214.62","213.08","213.17","77,220,211"
10/26/2016,"213.21","214.42","212.93","213.74","75,705,477"
10/25/2016,"214.68","214.98","213.98","214.17","66,542,328"
10/24/2016,"215.00","215.32","214.48","214.89","60,146,594"
10/21/2016,"212.96","214.08","212.76","213.98","89,089,086"
10/20/2016,"213.87","214.53","213.11","213.88","73,639,828"
10/19/2016,"214.02","214.64","213.60","214.28","66,519,219"
10/18/2016,"214.24","214.31","213.27","213.71","76,869,664"
10/17/2016,"213.09","213.39","212.17","212.38","58,275,672"
10/14/2016,"214.15","214.69","213.03","213.12","93,346,242"
10/13/2016,"212.16","213.59","211.21","213.01","101,357,000"
10/12/2016,"213.59","214.32","213.01","213.71","73,866,117"
10/11/2016,"215.66","215.74","212.58","213.43","130,367,398"
10/10/2016,"216.16","216.70","215.99","216.16","51,855,020"
10/07/2016,"216.10","216.30","214.19","215.04","89,788,258"
10/06/2016,"215.37","216.04","214.74","215.78","62,928,352"
10/05/2016,"215.41","216.13","215.33","215.63","72,815,961"
10/04/2016,"215.91","216.17","213.99","214.68","119,948,094"
10/03/2016,"215.82","216.04","215.04","215.78","83,512,062"
09/30/2016,"215.65","217.12","215.36","216.30","117,202,898"
09/29/2016,"216.40","216.87","214.04","214.68","128,070,602"
09/28/2016,"215.83","216.82","214.71","216.64","87,411,023"
09/27/2016,"214.05","215.68","213.62","215.57","78,494,828"
09/26/2016,"215.02","215.23","214.01","214.24","89,827,312"
09/23/2016,"216.72","216.88","215.88","215.99","73,630,922"
09/22/2016,"217.00","217.53","216.71","217.18","76,678,711"
09/21/2016,"214.24","216.03","213.44","215.82","110,284,398"
09/20/2016,"214.41","214.59","213.38","213.42","69,665,281"
09/19/2016,"214.13","214.88","213.03","213.41","80,250,484"
09/16/2016,"213.48","213.69","212.57","213.37","155,236,406"
09/15/2016,"212.96","215.73","212.75","215.28","145,736,094"
09/14/2016,"213.29","214.70","212.50","213.15","134,185,500"
09/13/2016,"214.84","215.15","212.50","213.23","182,828,797"
09/12/2016,"212.39","216.81","212.31","216.34","168,110,891"
09/09/2016,"216.97","217.03","213.25","213.28","221,589,109"
09/08/2016,"218.62","218.94","218.15","218.51","74,102,883"
09/07/2016,"218.84","219.22","218.30","219.01","76,554,867"
09/06/2016,"218.70","219.12","217.86","219.03","56,702,090"
09/02/2016,"218.39","218.87","217.70","218.37","79,293,859"
09/01/2016,"217.37","217.73","216.03","217.39","97,844,211"
08/31/2016,"217.61","217.75","216.47","217.38","85,269,445"
08/30/2016,"218.26","218.59","217.35","218.00","58,114,539"
08/29/2016,"217.44","218.67","217.40","218.36","70,502,172"
08/26/2016,"217.92","219.12","216.25","217.29","122,506,305"
08/25/2016,"217.40","218.19","217.22","217.70","69,224,781"
08/24/2016,"218.80","218.91","217.36","217.85","71,728,953"
08/23/2016,"219.25","219.60","218.90","218.97","53,399,160"
08/22/2016,"218.26","218.80","217.83","218.53","61,368,770"
08/19/2016,"218.31","218.75","217.74","218.54","75,443,000"
08/18/2016,"218.34","218.90","218.21","218.86","52,989,273"
08/17/2016,"218.00","218.53","217.02","218.37","75,134,336"
08/16/2016,"218.60","218.68","217.96","217.96","53,213,621"
08/15/2016,"218.89","219.50","218.88","219.09","49,813,480"
08/12/2016,"218.29","218.71","217.99","218.46","61,313,539"
08/11/2016,"218.26","218.94","217.95","218.65","72,504,273"
08/10/2016,"218.31","218.40","217.23","217.64","57,941,090"
08/09/2016,"218.13","218.76","217.80","218.18","51,251,727"
08/08/2016,"218.40","218.52","217.74","218.05","39,906,480"
08/05/2016,"217.21","218.23","217.07","218.18","71,892,156"
08/04/2016,"216.31","216.78","214.25","216.41","46,585,527"
08/03/2016,"215.48","216.25","215.13","216.18","53,993,633"
08/02/2016,"216.65","216.83","214.57","215.55","92,295,516"
08/01/2016,"217.19","217.65","216.41","216.94","73,311,422"
07/29/2016,"216.46","217.54","216.13","217.12","79,519,438"
07/28/2016,"216.29","217.11","215.75","216.77","65,035,719"
07/27/2016,"217.19","217.27","215.62","216.52","84,083,891"
07/26/2016,"216.53","217.17","215.76","216.75","70,080,484"
07/25/2016,"217.00","217.06","215.97","216.65","55,873,152"
07/22/2016,"216.41","217.30","216.10","217.24","62,787,480"
07/21/2016,"216.96","217.22","215.75","216.27","67,777,312"
07/20/2016,"216.75","217.37","216.24","217.09","58,159,461"
07/19/2016,"215.92","216.23","215.63","216.19","54,345,727"
07/18/2016,"215.97","216.60","215.67","216.41","58,725,922"
07/15/2016,"216.78","217.01","215.31","215.83","107,155,398"
07/14/2016,"216.40","216.67","215.66","216.12","91,230,875"
07/13/2016,"215.44","215.45","214.35","214.92","87,324,125"
07/12/2016,"214.53","215.30","213.43","214.95","101,275,602"
07/11/2016,"213.19","214.07","212.95","213.40","73,633,938"
07/08/2016,"211.05","212.94","210.78","212.65","133,971,000"
07/07/2016,"209.87","210.65","208.63","209.53","85,593,828"
07/06/2016,"207.83","209.80","207.06","209.66","96,021,484"
07/05/2016,"208.95","209.08","207.71","208.41","109,803,695"
07/01/2016,"209.36","210.49","209.29","209.92","106,055,297"
06/30/2016,"207.21","209.54","206.56","209.48","165,021,906"
06/29/2016,"204.84","206.93","204.72","206.66","137,328,609"
06/28/2016,"201.48","203.23","201.12","203.20","159,382,406"
06/27/2016,"201.59","201.60","198.65","199.60","248,988,703"
06/24/2016,"203.63","210.85","202.72","203.13","333,444,406"
06/23/2016,"209.81","210.87","209.27","210.81","102,731,398"
06/22/2016,"208.65","209.50","207.93","208.10","95,560,469"
06/21/2016,"208.30","208.92","207.78","208.44","72,461,664"
06/20/2016,"208.82","209.61","207.75","207.85","82,789,602"
06/17/2016,"207.17","207.20","205.75","206.52","117,055,695"
06/16/2016,"206.73","208.57","205.59","208.37","149,533,109"
06/15/2016,"208.54","209.36","207.53","207.75","109,124,492"
06/14/2016,"208.00","208.74","206.92","208.04","125,059,297"
06/13/2016,"209.36","210.37","208.35","208.45","117,751,203"
06/10/2016,"210.46","210.86","209.43","210.07","113,829,203"
06/09/2016,"211.51","212.22","211.19","212.08","73,786,875"
06/08/2016,"211.84","212.52","211.69","212.37","66,170,922"
06/07/2016,"211.53","212.34","211.50","211.68","60,974,762"
06/06/2016,"210.70","211.77","210.51","211.35","64,887,047"
06/03/2016,"210.25","210.69","208.86","210.28","101,757,102"
06/02/2016,"209.80","210.93","209.24","210.91","63,044,754"
06/01/2016,"209.12","210.48","208.89","210.27","69,936,227"
05/31/2016,"210.56","210.69","209.18","209.84","109,879,398"
05/27/2016,"209.53","210.25","209.47","210.24","64,211,207"
05/26/2016,"209.44","209.71","208.97","209.34","55,280,699"
05/25/2016,"208.67","209.77","207.87","209.28","79,221,531"
05/24/2016,"206.17","208.24","206.14","207.87","93,537,805"
05/23/2016,"205.51","205.84","204.99","205.21","58,682,578"
05/20/2016,"204.92","206.10","204.86","205.49","104,990,398"
05/19/2016,"204.06","204.54","202.78","204.20","115,430,492"
05/18/2016,"204.44","206.30","203.63","204.91","123,493,398"
05/17/2016,"206.46","206.80","204.23","204.85","114,924,898"
05/16/2016,"204.96","207.34","204.89","206.78","77,486,828"
05/13/2016,"206.21","206.86","204.38","204.76","96,474,633"
05/12/2016,"207.29","207.49","205.37","206.56","89,586,312"
05/11/2016,"207.91","208.54","206.50","206.50","81,726,992"
05/10/2016,"206.72","208.50","206.64","208.45","77,472,211"
05/09/2016,"205.57","206.40","205.36","205.89","74,374,922"
05/06/2016,"204.06","205.77","203.88","205.72","89,315,000"
05/05/2016,"205.56","205.98","204.47","204.97","67,619,219"
05/04/2016,"204.99","205.85","204.42","205.01","92,243,805"
05/03/2016,"206.52","206.80","205.28","206.16","106,422,094"
05/02/2016,"206.92","208.18","206.41","207.97","62,188,020"
04/29/2016,"206.72","207.13","205.03","206.33","142,424,094"
04/28/2016,"208.46","209.76","206.96","207.45","97,216,172"
04/27/2016,"208.47","209.81","208.05","209.35","77,329,438"
04/26/2016,"209.04","209.52","208.36","208.92","75,864,172"
04/25/2016,"208.26","208.66","207.54","208.61","66,166,484"
04/22/2016,"208.55","209.29","207.91","208.97","99,251,719"
04/21/2016,"210.12","210.25","208.65","208.97","85,695,039"
04/20/2016,"209.95","210.92","209.39","210.10","81,100,312"
04/19/2016,"209.74","210.20","208.94","209.90","88,316,062"
04/18/2016,"207.14","209.28","207.00","209.24","82,530,961"
04/15/2016,"208.01","208.17","207.40","207.78","75,761,617"
04/14/2016,"208.07","208.60","207.60","208.01","65,212,879"
04/13/2016,"207.00","208.10","206.84","208.00","96,336,430"
04/12/2016,"204.22","206.25","203.70","205.92","115,350,602"
04/11/2016,"205.25","206.07","203.91","204.02","83,757,484"
04/08/2016,"205.34","205.85","203.87","204.50","95,040,602"
04/07/2016,"205.14","205.56","203.09","203.95","113,859,000"
04/06/2016,"204.29","206.49","203.98","206.42","91,839,758"
04/05/2016,"204.67","206.26","203.89","204.19","99,662,156"
04/04/2016,"206.83","207.07","205.89","206.25","63,496,969"
04/01/2016,"204.35","207.14","203.98","206.92","114,423,508"
03/31/2016,"205.91","206.41","205.33","205.52","94,584,109"
03/30/2016,"206.30","206.87","205.59","206.02","86,365,312"
03/29/2016,"202.76","205.25","202.40","205.12","92,922,867"
03/28/2016,"203.61","203.86","202.71","203.24","62,408,191"
03/24/2016,"202.00","203.16","201.74","203.12","84,360,852"
03/23/2016,"204.11","204.33","203.01","203.21","81,052,461"
03/22/2016,"203.76","205.23","203.57","204.56","97,471,938"
03/21/2016,"204.07","204.94","203.80","204.67","72,926,656"
03/18/2016,"204.17","204.78","203.80","204.38","138,372,406"
03/17/2016,"203.24","205.23","202.77","204.63","134,278,500"
03/16/2016,"201.60","203.82","201.55","203.34","129,303,203"
03/15/2016,"201.36","202.53","201.05","202.17","93,169,086"
03/14/2016,"202.16","203.04","201.77","202.50","73,611,969"
03/11/2016,"201.26","202.81","199.52","202.76","137,964,500"
03/10/2016,"199.96","201.07","197.38","199.54","156,838,703"
03/09/2016,"199.36","199.79","198.43","199.38","94,801,211"
03/08/2016,"199.32","199.92","198.21","198.40","123,974,898"
03/07/2016,"199.34","201.07","199.25","200.59","100,219,000"
03/04/2016,"200.01","201.35","199.03","200.43","129,293,602"
03/03/2016,"198.79","199.80","198.11","199.78","95,172,203"
03/02/2016,"197.74","199.06","197.25","199.00","102,415,000"
03/01/2016,"195.01","198.21","194.45","198.11","141,799,703"
02/29/2016,"195.11","196.23","193.33","193.56","125,918,094"
02/26/2016,"196.57","196.68","194.90","195.09","129,833,695"
02/25/2016,"193.73","195.55","192.83","195.54","110,728,305"
02/24/2016,"190.63","193.53","189.32","193.20","150,812,188"
02/23/2016,"194.00","194.32","192.18","192.32","111,455,297"
02/22/2016,"193.87","194.95","193.79","194.78","103,640,305"
02/19/2016,"191.17","192.18","190.45","192.00","114,793,000"
02/18/2016,"193.20","193.27","191.72","192.09","102,343,000"
02/17/2016,"191.16","193.32","191.01","192.88","136,009,500"
02/16/2016,"188.77","189.81","187.63","189.78","120,250,703"
02/12/2016,"184.96","186.65","183.96","186.63","127,632,398"
02/11/2016,"182.34","184.10","181.09","182.86","219,058,891"
02/10/2016,"186.41","188.34","185.12","185.27","148,214,094"
02/09/2016,"183.36","186.94","183.20","185.43","184,513,109"
02/08/2016,"185.77","186.12","182.80","185.42","191,526,703"
02/05/2016,"190.99","191.67","187.20","187.95","180,788,297"
02/04/2016,"190.71","192.75","189.96","191.60","139,531,812"
02/03/2016,"191.41","191.78","187.10","191.30","205,054,891"
02/02/2016,"191.96","191.97","189.54","190.16","182,564,891"
02/01/2016,"192.53","194.58","191.84","193.65","136,061,594"
01/29/2016,"190.02","193.88","189.88","193.72","210,529,297"
01/28/2016,"189.96","190.20","187.16","189.11","143,798,797"
01/27/2016,"189.58","191.56","187.06","188.13","185,681,703"
01/26/2016,"188.42","190.53","188.02","190.20","141,036,797"
01/25/2016,"189.92","190.15","187.41","187.64","130,371,695"
01/22/2016,"189.78","190.76","188.88","190.52","168,319,594"
01/21/2016,"186.21","188.87","184.64","186.69","195,772,891"
01/20/2016,"185.03","187.50","181.02","185.65","286,547,812"
01/19/2016,"189.96","190.11","186.20","188.06","195,244,406"
01/15/2016,"186.77","188.76","185.52","187.81","324,846,406"
01/14/2016,"189.55","193.26","187.66","191.93","240,795,594"
01/13/2016,"194.45","194.86","188.38","188.83","221,168,891"
01/12/2016,"193.82","194.55","191.14","193.66","172,330,500"
01/11/2016,"193.01","193.41","189.82","192.11","187,941,297"
01/08/2016,"195.19","195.85","191.58","191.92","209,817,203"
01/07/2016,"195.33","197.44","193.59","194.05","213,436,094"
01/06/2016,"198.34","200.06","197.60","198.82","152,112,609"
01/05/2016,"201.40","201.90","200.05","201.36","110,845,797"
01/04/2016,"200.49","201.03","198.59","201.02","222,353,500"
12/31/2015,"205.13","205.89","203.87","203.87","114,877,906"
12/30/2015,"207.11","207.21","205.76","205.93","63,317,680"
12/29/2015,"206.51","207.79","206.47","207.40","92,640,672"
12/28/2015,"204.86","205.26","203.94","205.21","65,899,938"
12/24/2015,"205.72","206.33","205.42","205.68","48,542,152"
12/23/2015,"204.69","206.07","204.58","206.02","110,987,203"
12/22/2015,"202.72","203.85","201.55","203.50","111,026,203"
12/21/2015,"201.41","201.88","200.09","201.67","99,094,289"
12/18/2015,"202.77","202.93","199.83","200.02","251,393,500"
12/17/2015,"208.40","208.48","204.84","204.86","173,092,500"
12/16/2015,"206.37","208.39","204.80","208.03","197,016,984"
12/15/2015,"204.70","206.11","202.87","205.03","154,069,594"
12/14/2015,"202.07","203.05","199.95","202.90","182,385,203"
12/11/2015,"203.35","204.14","201.51","201.88","211,173,297"
12/10/2015,"205.42","207.43","205.14","205.87","116,128,898"
12/09/2015,"206.19","208.68","204.18","205.34","162,401,500"
12/08/2015,"206.49","208.29","205.78","206.95","103,372,398"
12/07/2015,"209.23","209.73","207.20","208.35","102,027,102"
12/04/2015,"206.08","209.97","205.93","209.62","192,913,906"
12/03/2015,"208.83","209.15","204.75","205.61","166,224,188"
12/02/2015,"210.62","211.00","208.23","208.53","108,441,297"
12/01/2015,"209.44","210.82","209.11","210.68","97,858,414"
11/30/2015,"209.75","209.89","208.56","208.69","112,822,703"
11/27/2015,"209.43","209.80","208.86","209.56","37,317,781"
11/25/2015,"209.50","209.74","209.01","209.32","51,980,059"
11/24/2015,"207.87","209.83","207.41","209.35","98,874,367"
11/23/2015,"209.38","209.98","208.52","209.07","64,931,168"
11/20/2015,"209.45","210.12","208.86","209.31","94,011,523"
11/19/2015,"208.59","209.05","208.20","208.55","88,220,469"
11/18/2015,"206.04","208.90","205.99","208.73","121,342,492"
11/17/2015,"205.99","207.04","204.88","205.47","121,123,695"
11/16/2015,"202.32","205.69","202.18","205.62","117,645,203"
11/13/2015,"204.35","204.67","202.44","202.54","153,577,109"
11/12/2015,"206.50","207.06","204.82","204.84","121,315,203"
11/11/2015,"208.88","208.94","207.66","207.74","67,845,969"
11/10/2015,"207.51","208.60","207.19","208.56","75,874,602"
11/09/2015,"209.31","209.49","206.95","208.08","131,008,703"
11/06/2015,"209.74","210.32","208.46","210.04","110,471,508"
11/05/2015,"210.43","210.98","209.09","210.15","78,408,734"
11/04/2015,"211.35","211.50","209.72","210.36","96,224,477"
11/03/2015,"209.97","211.66","209.70","211.00","95,246,047"
11/02/2015,"208.32","210.62","208.17","210.39","86,270,805"
10/30/2015,"209.06","209.44","207.74","207.93","131,076,891"
10/29/2015,"208.35","209.27","208.21","208.83","90,525,508"
10/28/2015,"207.00","208.98","206.21","208.95","135,906,703"
10/27/2015,"206.20","207.00","205.79","206.60","77,905,766"
10/26/2015,"207.30","207.37","206.56","207.00","69,032,969"
10/23/2015,"207.25","207.95","206.30","207.51","144,442,297"
10/22/2015,"202.98","205.51","201.85","205.26","174,911,703"
10/21/2015,"203.61","203.79","201.65","201.85","102,038,000"
10/20/2015,"202.85","203.84","202.55","203.09","78,448,477"
10/19/2015,"202.50","203.37","202.13","203.37","76,523,906"
10/16/2015,"202.83","203.29","201.92","203.27","114,580,094"
10/15/2015,"200.08","202.36","199.64","202.35","134,142,203"
10/14/2015,"200.18","200.87","198.94","199.29","99,106,156"
10/13/2015,"200.65","202.16","200.05","200.25","88,038,719"
10/12/2015,"201.42","201.76","200.91","201.52","56,395,594"
10/09/2015,"201.38","201.90","200.58","201.33","107,069,203"
10/08/2015,"198.95","201.55","198.59","201.21","153,055,203"
10/07/2015,"198.90","199.83","197.48","199.41","124,307,297"
10/06/2015,"198.31","198.98","197.00","197.79","110,274,492"
10/05/2015,"196.46","198.74","196.33","198.47","126,320,797"
